ADEP,ADES,ICAO Route,Synthesized Route,Hausdorff Distance
SZX,SIN,NLG W23 ZUH R473 SIERA/N0458F320 DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB Q801 ESBUM Q802 ELALO 0347N10436E PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA/N0458F320 DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB Q801 ESBUM Q802 ELALO 0340N10421E PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA/N0458F320 DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB Q801 ESBUM Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0727S0330 R473 SIERA/N0467F300 DCT ROCCA DCT ALLEY V32 EPDOS/N0469F310 L642 ENBOK/N0470F320 L642 ESPOB/N0464F340 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0727S0330 R473 SIERA/N0470F320 DCT ROCCA DCT ALLEY V32 EPDOS/N0464F350 L642 EXOTO/N0463F360 L642 ESPOB/N0464F340 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0724S0330 R473 SIERA/N0422F180 DCT ROCCA/N0467F340 DCT ALLEY V32 EPDOS/N0465F350 L642 EXOTO/N0471F320 L642 ESPOB/N0464F340 DCT ELALO KANLA 0323N10438E 0215N10413E NYLON,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0720S0330 R473 SIERA/N0470F320 DCT ROCCA DCT ALLEY V32 EPDOS L642 EGEMU/N0461F360 L642 ESPOB/N0464F340 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0718S0330 R473 SIERA/N0468F300 DCT ROCCA DCT ALLEY V32 EPDOS/N0471F310 L642 EPKAL/N0471F320 L642 ESPOB/N0464F340 DCT ELALO KANLA KILOT PIBAP 0223N10410E NYLON POSUB SANAT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0722S0330 R473 SIERA/N0469F300 DCT ROCCA DCT ALLEY V32 EPDOS/N0471F310 L642 ENBOK/N0470F320 L642 ESPOB/N0465F340 DCT ELALO KANLA KILOT PIBAP PAS2 PASPU NYLON POSUB 0106N10402E 0055N10352E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0711S0330 R473 SIERA/N0462F300 DCT ROCCA DCT ALLEY V32 EPDOS/N0462F310 L642 ENBOK/N0464F320 L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0725S0330 R473 SIERA/N0464F340 DCT ROCCA DCT ALLEY V32 EPDOS/N0461F350 L642 ENBOK/N0459F360 L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0715S0330 R473 SIERA/N0465F340 DCT ROCCA DCT ALLEY V32 EPDOS/N0462F350 L642 EPKAL/N0460F360 L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0716S0330 R473 SIERA/N0463F300 DCT ROCCA DCT ALLEY V32 EPDOS/N0464F310 L642 ENBOK/N0466F320 L642 ESPOB/N0464F340 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH/K0723S0330 R473 SIERA/N0464F340 DCT ROCCA DCT ALLEY V32 EPDOS/N0468F320 L642 ESPOB/N0465F340 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA/N0460F320 DCT ROCCA DCT ALLEY V32 EPDOS L642 ENBOK L642 EPKAL L642 ESPOB Q801 ESBUM Q802 ELALO KANLA 0344N10430E PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA/N0460F320 DCT ROCCA DCT ALLEY V32 EPDOS L642 ENBOK L642 EPKAL L642 ESPOB Q801 ESBUM Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA/N0460F320 DCT ROCCA DCT ALLEY V32 EPDOS L642 ENBOK L642 EPKAL L642 ESPOB Q801 ESBUM Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB DCT ELALO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB DCT ELALO KANLA 0343N10457E PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB DCT 0428N10429E PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB DCT ELALO 0408N10420E KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 EXOTO/N0452F390 L642 ESPOB/N0457F380 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 EPKAL/N0453F390 L642 ESPOB/N0457F380 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 VEPAM/N0449F400 L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS/N0451F400 L642 ESPOB DCT 0519N10524E KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS/N0451F400 L642 EXOTO/N0455F390 L642 ELSAS/N0452F400 L642 ESPOB DCT ELALO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 VEPAM/N0449F400 L642 ESPOB DCT 0436N10520E 0404N10502E PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 RUTIT/N0454F390 L642 ESPOB/N0458F380 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ELSAS/N0453F390 L642 ESPOB/N0457F380 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB/N0457F380 DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS/N0451F400 L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 0203N10419E POSUB SANAT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 PTH/N0449F400 L642 ESPOB DCT ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 PTH/N0454F390 L642 ESPOB/N0457F380 DCT ELALO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB 0556N10452E 0547N10450E KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB Q801 ESBUM/N0474F310 Q802 ELALO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS/N0468F350 L642 ESPOB/N0466F340 Q801 ESBUM/N0468F330 Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY/N0469F340 V32 EPDOS/N0467F350 L642 ESPOB/N0466F340 Q801 ESBUM/N0468F330 Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 EXOTO/N0471F350 L642 ESPOB/N0471F340 Q801 ESBUM/N0474F330 Q802 ELALO KANLA KILOT PIBAP 0214N10357E NYLON,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ENBOK/N0468F350 L642 ESPOB/N0466F340 Q801 ESBUM/N0468F330 Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS/N0467F350 L642 EXOTO/N0463F360 L642 ESPOB 0609N10515E KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS/N0464F350 L642 EXOTO/N0463F360 L642 ESPOB Q801 ESBUM/N0466F350 0422N10432E PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 EXOTO/N0467F360 L642 ESPOB Q801 ESBUM/N0469F350 Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB Q801 ESBUM/N0467F310 Q802 ELALO KANLA PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
SZX,SIN,NLG W23 ZUH R473 SIERA DCT ROCCA DCT ALLEY V32 EPDOS L642 ESPOB Q801 ESBUM/N0477F310 Q802 ELALO KANLA KILOT PIBAP PAS2 ELALO1A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1721.453079983624
TNJ,CGK,ENPUX1R ENPUX W24 PLB DCT TOPUK T5 BUNIK,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1134.0070609954348
TNJ,CGK,ENPUX1R ENPUX B469 BIDAK,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1181.5145376592081
TNJ,CGK,ENPUX1L ENPUX B469 BIDAK,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1181.5145376592081
TNJ,CGK,KIRDA1R KIRDA W26 BUNIK,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1134.0070609954348
TNJ,CGK,TORIT VASTI VIRET 0035N10430E IKIRO KIRDA W26 BUNIK,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1134.0070609954348
TPE,CGK,CHALI1C CHALI PARPA A577 KABAM/M085F360 N892 MIGUG/N0498F360 N892 MELAS DCT MABAL N892 VMR/N0493F350 B338 ANITO/M083F350 B470 BUNIK BUNIK2H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI T3 MKG A1 KADLO T1 KAPLI DCT MADRU DCT SULUX DCT IGLEG DCT IKELA/M082F380 A1 DAN/N0477F380 A1 PAPRA R575 VIBUN N639 PNH/N0480F330 OSOTA/N0479F320 PQU/N0480F330 BITOD M753 ENREP N891 UGPEK/N0476F320 L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
TPE,KUL,CHALI1C CHALI T3 MKG A1 KADLO T1 KAPLI DCT MADRU DCT SULUX DCT IGLEG DCT IKELA/M082F380 A1 DAN/N0477F380 A1 PAPRA R575 VIBUN N639 PNH/N0479F330 OSOTA/N0478F320 PQU/N0479F330 BITOD M753 ENREP N891 UGPEK/N0476F320 L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
TPE,KUL,BITOD M753 ENREP N891 UGPEK/N0480F320 L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1478.3059746071408
TPE,KUL,CHALI1C CHALI PARPA A577 KABAM/M082F390 N892 MIGUG/N0471F400 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI PARPA A577 ANDRE/N0481F360 A577 KABAM/M082F360 N892 MIGUG/N0481F360 N892 MONBO/N0477F380 N892 OSIXA/N0474F390 N892 MABLI L635 DOVOL/N0476F380 Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI PARPA A577 KABAM/M082F400 N892 MIGUG/N0470F400 N892 MOXON MELAS 0508N10615E SUSAR L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI PARPA A577 KABAM/M082F360 N892 MIGUG/N0474F390 N892 MABLI L635 DOVOL/N0474F380 Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI GABBY/N0478F360 PARPA A577 KABAM/M082F360 N892 MIGUG/N0480F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI PARPA A577 KABAM/M082F360 N892 MIGUG/N0480F360 N892 MONBO/N0477F380 N892 MUGAN/N0472F390 N892 MABLI L635 DOVOL/N0476F380 Y334 PADLI/N0481F340 Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI PARPA A577 KABAM/M082F360 N892 MIGUG/N0480F360 N892 MONBO/N0478F370 N892 MESOX/N0476F380 N892 MAPNO/N0473F390 N892 MABLI L635 DOVOL/N0476F380 Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1C CHALI PARPA/N0494F360 A577 KABAM/M083F360 N892 MIGUG/N0493F360 N892 MABLI L635 DOVOL Y334 PADLI/N0489F340 Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1A CHALI PARPA A577 KABAM/M083F360 N892 MIGUG/N0482F390 N892 MABLI L635 DOVOL/N0482F380 Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1A CHALI PARPA A577 KABAM/M083F360 N892 MIGUG/N0488F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1A CHALI T3 MKG A1 KADLO/N0488F380 T1 KAPLI DCT MADRU DCT SULUX DCT IGLEG DCT IKELA/M083F380 A1 DAN/N0487F360 Q1 AC L644 CN L642 ENREP M763 TAXUL Y349 PULIP PULIP1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
TPE,KUL,CHALI1A CHALI PARPA A577 KABAM/M083F360 N892 MIGUG/N0486F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1A CHALI PARPA A577 KABAM/M083F360 N892 MIGUG/N0486F360 N892 MAPNO/N0482F390 N892 MABLI L635 DOVOL/N0484F380 Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1A CHALI PARPA A577 KABAM/M083F360 N892 MIGUG/N0490F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,CHALI1A CHALI T3 MKG A1 KADLO T1 KAPLI DCT MADRU DCT SULUX DCT IGLEG DCT IKELA/M082F340 A1 DAN/N0489F360 Q1 AC L644 CN L642 ENREP M763 TAXUL Y349 PULIP PULIP1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
TPE,KUL,CHALI1A CHALI T3 MKG A1 KADLO/N0486F380 T1 KAPLI DCT MADRU DCT SULUX DCT IGLEG DCT IKELA/M083F380 A1 DAN/N0488F360 Q1 AC L644 CN L642 ENREP M763 TAXUL Y349 PULIP PULIP1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
TPE,KUL,CHALI1A CHALI PARPA/N0489F360 A577 KABAM/M083F360 N892 MIGUG/N0488F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,TINHO1A TINHO B591 TACLE Q12 KABAM/M083F360 N892 MIGUG/N0487F360 N892 MELAS/N0481F390 N892 MABLI L635 DOVOL/N0483F380 Y334 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,CHALI1A CHALI T3 MKG A1 KADLO T1 KAPLI/N0483F360 DCT MADRU DCT SULUX DCT EPKAL L642 ENREP M763 TAXUL Y349 PULIP PULIP1K,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
TPE,KUL,CHALI T3 MKG A1 KADLO/N0479F360 T1 KAPLI DCT MADRU DCT SULUX DCT IGLEG DCT IKELA/M081F360 A1 DAN/N0476F360 A1 PAPRA R575 VIBUN/N0441F280 B329 PNH/N0474F350 M755 KISAN/N0474F360 M755 BITOD/M080F360 M765 IGARI R208 VKR/N0470F360 Y346 PULIP PULIP3K,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
TPE,KUL,TINHO1B TINHO B591 DONNA/N0480F360 B591 TACLE Q12 KABAM/M081F360 N892 MIGUG/N0473F390 N892 MABLI L635 DOVOL/N0476F360 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO1B TINHO B591 TACLE Q12 KABAM/M081F360 N892 MIGUG/N0479F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO1B TINHO B591 TACLE/N0478F350 Q12 YANMA/N0477F360 Q12 KABAM/M081F360 N892 MIGUG/N0477F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO1C TINHO B591 TACLE/N0476F350 Q12 YANMA/N0475F360 Q12 KABAM/M081F360 N892 MIGUG/N0475F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO1C TINHO B591 TACLE/N0464F350 Q12 KABAM/M079F360 N892 MIGUG/N0463F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO1A TINHO B591 TACLE/N0466F350 Q12 KABAM/M079F360 N892 MIGUG/N0463F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO1A TINHO B591 TACLE/N0465F350 Q12 KABAM/M079F360 N892 MIGUG/N0462F360 N892 MABLI L635 DOVOL Y334 PADLI/N0462F340 Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO1A TINHO B591 TACLE/N0466F350 Q12 ZUBAT/N0463F360 Q12 KABAM/M079F360 N892 MIGUG/N0463F360 N892 MABLI L635 DOVOL Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,CHALI PARPA A577 KABAM/N0471F350 N892 MAVRA/N0467F360 N892 MELAS/M079F360 N892 MABLI L635 DOVOL/N0466F360 Y334 PADLI Y343 SAROX SAROX1J,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1738.3811421617124
TPE,KUL,TINHO B591 TACLE Q12 KABAM N892 MELAS/M078F320 0441N10553E SUSAR L635 DOVOL/N0470F340 Y334 PADLI Y343 SAROX SAROX1J,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO B591 TACLE Q12 KABAM N892 MELAS/M078F320 N892 MABLI/M078F340 L635 DOVOL/N0466F340 Y334 PADLI Y343 SAROX SAROX1J,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO B591 TACLE Q12 KABAM N892 MELAS/M077F320 N892 MABLI/M079F340 L635 DOVOL/N0467F340 Y334 PADLI Y343 SAROX SAROX1J,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,TINHO B591 TACLE Q12 KABAM N892 MELAS/M078F320 N892 MABLI/M079F340 L635 DOVOL/N0470F340 Y334 PADLI Y343 SAROX SAROX1J,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1881.323884563504
TPE,KUL,CHALI T3 MKG A1 KADLO T1 KAPLI/N0473F340 DCT MADRU DCT SULUX DCT IGLEG DCT IKELA A1 BUNTA/N0475F300 G221 ASUKU/N0475F320 G221 PCA W12 BMT Q1 AC/N0458F280 TSH/N0472F340 L637 BITOD M765 IGARI/M079F340 R208 IKUKO/N0470F340 R208 VKR Y346 PULIP PULIP2J,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1832.3847384091796
