origin,destination,min_dist_origin,min_dist_dest,route_distances,total_distances,Aircraft Cruise Speed (MPH),Time (H),hausdorff,sector_with_count_waypoint,sector_unique,route
MNL,POM,0.12308657112967342,0.7418255443708112,2502.839566846535,2503.7044789620354,586.0,4.272533240549548,54.63635286325745,RP11-WA5-AY4,RP-WA-AY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PPS,0.12308657112967342,0.7939115271377029,362.8386889955319,363.7556870937993,556.0,0.654236847291006,0.0,RP8,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PPS,0.12308657112967342,0.7939115271377029,376.5942316483982,377.5112297466656,556.0,0.6789770319184634,38.75261792226019,RP8,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PPS,0.12308657112967342,0.7939115271377029,382.282395061416,383.19939315968344,556.0,0.6892075416541069,34.62645441712311,RP9,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PPS,0.12308657112967342,0.7939115271377029,418.4916573550426,419.40865545330996,556.0,0.7543321141246582,56.68087874272787,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PPS,0.12308657112967342,0.7939115271377029,437.93536342092665,438.852361519194,556.0,0.789302808487759,56.68087874272787,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PVG,0.12308657112967342,2.3357370995589473,2930.837297917129,2933.2961215878177,556.0,5.275712448898952,0.0,RP10-VV6-ZJ1-VV18-ZG12-ZS13,RP-VV-ZJ-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PVG,0.12308657112967342,2.3357370995589473,2953.771839025691,2956.2306626963796,556.0,5.316961623554639,23.140710286737217,RP10-VV6-ZJ1-VV18-ZG12-ZS13,RP-VV-ZJ-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PVG,0.12308657112967342,2.3357370995589473,2961.9984827403023,2964.457306410991,556.0,5.331757745343509,15.809497675731231,RP11-VV6-ZJ1-VV18-ZG12-ZS13,RP-VV-ZJ-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PVG,0.12308657112967342,2.3357370995589473,2973.817277034427,2976.276100705116,556.0,5.353014569613518,55.75119571545814,RP9-VV6-ZJ1-VV18-ZG12-ZS13,RP-VV-ZJ-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,PVG,0.12308657112967342,2.3357370995589473,2984.933023848864,2987.391847519553,556.0,5.373006919999196,23.140710286737217,RP11-VV6-ZJ1-VV18-ZG12-ZS13,RP-VV-ZJ-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,RXS,0.12308657112967342,0.21778837338356893,347.89091084066627,348.23178578517945,544.0,0.6401319591639328,0.0,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,RXS,0.12308657112967342,0.21778837338356893,362.0937241588045,362.43459910331774,544.0,0.6662400718810988,33.08872306719227,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,RXS,0.12308657112967342,0.21778837338356893,367.7818875718223,368.12276251633557,544.0,0.6766962546256169,39.81214551874408,RP12,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,RXS,0.12308657112967342,0.21778837338356893,372.96357437532373,373.30444931983703,544.0,0.6862214141908769,28.29426368179917,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,RXS,0.12308657112967342,0.21778837338356893,387.1663876934621,387.5072626379753,544.0,0.7123295269080429,33.08872306719227,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SGN,0.12308657112967342,0.46569810074704165,1072.5901812147313,1073.1789658866078,556.0,1.930177996198935,0.0,RP8-VV8,RP-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SGN,0.12308657112967342,0.46569810074704165,1084.7211769220003,1085.3099615938772,556.0,1.9519963338019375,256.15753466122953,RP10-VV9,RP-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SGN,0.12308657112967342,0.46569810074704165,1084.721178125306,1085.3099627971824,556.0,1.9519963359661554,256.15753466122953,RP10-VV10,RP-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SGN,0.12308657112967342,0.46569810074704165,1097.5419658873402,1098.130750559217,556.0,1.9750553067611816,256.15753466122953,RP10-VV11,RP-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SGN,0.12308657112967342,0.46569810074704165,1097.5419670906458,1098.1307517625223,556.0,1.9750553089254,256.15753466122953,RP10-VV12,RP-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SIN,0.12308657112967342,4.909111240710773,1553.4762055461479,1558.5084033579888,630.0,2.473822862472998,0.0,RP8-VV4-WS5-WM3-WS2,RP-VV-WS-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SIN,0.12308657112967342,4.909111240710773,1587.40275217323,1592.4349499850707,630.0,2.5276745237858265,25.179723860954265,RP8-VV4-WS6-WM3-WS2,RP-VV-WS-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SIN,0.12308657112967342,4.909111240710773,1606.853931365832,1611.8861291776725,630.0,2.558549411393131,178.25919498698065,RP8-VV5-WS3-WM3-WS2,RP-VV-WS-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SIN,0.12308657112967342,4.909111240710773,1607.1517495610508,1612.1839473728915,630.0,2.5590221386871295,34.44136339570149,RP11-VV4-WS5-WM3-WS2,RP-VV-WS-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SIN,0.12308657112967342,4.909111240710773,1608.8350295915786,1613.867227403419,630.0,2.561694011751459,62.8983327950811,RP8-VV4-WS5-WM5-WS2,RP-VV-WS-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SJI,0.12308657112967342,0.27690311618553615,148.3960540475448,148.79604373486,320.0,0.4649876366714375,0.0,RP5,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SJI,0.12308657112967342,0.27690311618553615,162.5988673656831,162.99885705299835,320.0,0.5093714282906199,33.08872306719227,RP6,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SJI,0.12308657112967342,0.27690311618553615,168.2870307787009,168.68702046601612,320.0,0.5271469389563004,39.81214551874408,RP7,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SJI,0.12308657112967342,0.27690311618553615,223.93999913821156,224.33998882552677,320.0,0.7010624650797712,76.67473524301371,RP9,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SJI,0.12308657112967342,0.27690311618553615,277.28528948523876,277.685279172554,320.0,0.8677664974142312,63.07613007994351,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SUG,0.12308657112967342,11.027968639430343,461.6697569764707,472.8208121870307,0.0,inf,0.0,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SUG,0.12308657112967342,11.027968639430343,465.2375718863385,476.3886270968986,0.0,inf,44.018144025574,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SUG,0.12308657112967342,11.027968639430343,472.8841369231306,484.03519213369054,0.0,inf,54.45407869680756,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SUG,0.12308657112967342,11.027968639430343,476.22662158949254,487.3776768000524,0.0,inf,87.26928494050658,RP12,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SUG,0.12308657112967342,11.027968639430343,511.6298150503501,522.7808702609101,0.0,inf,54.63635286325745,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SZX,0.12308657112967342,32.20054878537507,795.2079038855379,827.5315392420426,544.0,1.5211976824302254,0.0,RP10-VH2,RP-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SZX,0.12308657112967342,32.20054878537507,826.3690887087107,858.6927240652154,544.0,1.5784792721787049,15.809497675731231,RP11-VH2,RP-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SZX,0.12308657112967342,32.20054878537507,838.1878830028359,870.5115183593406,544.0,1.600204996984082,55.75119571545814,RP9-VH2,RP-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SZX,0.12308657112967342,32.20054878537507,891.8634270177384,924.1870623742432,544.0,1.698873276423241,55.75119571545814,RP12-VH2,RP-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,SZX,0.12308657112967342,32.20054878537507,923.0246118409112,955.348247197416,544.0,1.7561548661717206,55.75119571545814,RP13-VH2,RP-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAC,0.12308657112967342,0.3073786178171499,352.0835802172557,352.5140454062025,556.0,0.6340180672773427,0.0,RP8,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAC,0.12308657112967342,0.3073786178171499,355.6513951271236,356.08186031607045,556.0,0.640435000568472,44.018144025574,RP9,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAC,0.12308657112967342,0.3073786178171499,363.2979601639156,363.7284253528624,556.0,0.6541878153828461,54.45407869680756,RP9,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAC,0.12308657112967342,0.3073786178171499,366.64044483027754,367.07091001922436,556.0,0.6601994784518423,87.26928494050658,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAC,0.12308657112967342,0.3073786178171499,402.04363829113515,402.4741034800819,556.0,0.7238742868346797,54.63635286325745,RP9,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAG,0.12308657112967342,16.23687467913411,445.3923108558782,461.7522721061419,544.0,0.8488093237245256,0.0,RP13,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAG,0.12308657112967342,16.23687467913411,455.4570796608373,471.8170409111011,544.0,0.8673107369689359,40.00739685891253,RP14,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAG,0.12308657112967342,16.23687467913411,459.5951241740164,475.9550854242802,544.0,0.8749174364416915,33.08872306719227,RP14,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAG,0.12308657112967342,16.23687467913411,462.6166041289235,478.97656537918726,544.0,0.8804716275352708,30.297360268897002,RP13,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TAG,0.12308657112967342,16.23687467913411,465.28328758703424,481.6432488372981,544.0,0.8853736191862097,39.81214551874408,RP15,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TUG,0.12308657112967342,32.75305985592305,206.28490133647193,239.16104776352466,556.0,0.4301457693588573,0.0,RP7,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TUG,0.12308657112967342,32.75305985592305,245.83955970343652,278.7157061304892,556.0,0.5012872412418871,33.409689895717605,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TUG,0.12308657112967342,32.75305985592305,277.0007445266094,309.87689095366215,556.0,0.5573325376864428,50.25209678017532,RP12,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TUG,0.12308657112967342,32.75305985592305,358.9754117232087,391.8515581502614,556.0,0.7047689894788873,80.73891993534889,RP9,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,TUG,0.12308657112967342,32.75305985592305,412.3207020702359,445.19684849728856,556.0,0.8007137562900873,76.129696019415,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,WNP,0.12308657112967342,0.18876260846277385,164.8190726353642,165.13092181495662,320.0,0.5160341306717394,0.0,RP6,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,WNP,0.12308657112967342,0.18876260846277385,501.69166770547724,502.0035168850696,320.0,1.5687609902658424,204.30598418604563,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,WNP,0.12308657112967342,0.18876260846277385,541.2463260724417,541.5581752520342,320.0,1.6923692976626068,204.30598418604563,RP14,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,WNP,0.12308657112967342,0.18876260846277385,572.4075108956147,572.7193600752071,320.0,1.7897480002350221,204.30598418604563,RP15,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,WNP,0.12308657112967342,0.18876260846277385,654.3821780922138,654.6940272718062,320.0,2.0459188352243944,204.30598418604563,RP12,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,ZAM,0.12308657112967342,0.34805502703947666,530.2358716491511,530.7070132473203,544.0,0.9755643625869859,0.0,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,ZAM,0.12308657112967342,0.34805502703947666,544.4386849672895,544.9098265654586,544.0,1.001672475304152,33.08872306719227,RP12,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,ZAM,0.12308657112967342,0.34805502703947666,550.1268483803073,550.5979899784763,544.0,1.0121286580486697,39.81214551874408,RP13,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,ZAM,0.12308657112967342,0.34805502703947666,564.1785462821967,564.6496878803658,544.0,1.037958985074202,77.86122207261944,RP12,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MNL,ZAM,0.12308657112967342,0.34805502703947666,578.381359600335,578.8525011985041,544.0,1.0640670977913678,77.86122207261944,RP13,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOF,KOE,0.3446566477075234,1.4541198093270313,1293.956614508926,1295.7553909659605,320.0,4.049235596768627,0.0,WA8,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOF,KOE,0.3446566477075234,1.4541198093270313,1307.8927352107792,1309.6915116678138,320.0,4.092785973961918,77.23093096843914,WA9,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOF,KOE,0.3446566477075234,1.4541198093270313,1456.187572855144,1457.9863493121784,320.0,4.556207341600557,89.89061395685302,WA10,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOF,KOE,0.3446566477075234,1.4541198093270313,1467.5796530474934,1469.3784295045275,320.0,4.591807592201649,135.89520383705786,WA9,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOF,KOE,0.3446566477075234,1.4541198093270313,1524.232819146128,1526.0315956031627,320.0,4.7688487362598835,245.58920896620677,WA9,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,PLW,14.692469321129732,2.5465650723577364,1270.1494355500092,1287.3884699434968,320.0,4.023088968573427,0.0,WA8,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,PLW,14.692469321129732,2.5465650723577364,1676.755539479394,1693.9945738728816,320.0,5.293733043352755,218.03213719755232,WA14,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,PLW,14.692469321129732,2.5465650723577364,1691.8050010044687,1709.0440353979561,320.0,5.340762610618613,218.03213719755232,WA13,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,PLW,14.692469321129732,2.5465650723577364,1720.3866929050646,1737.625727298552,320.0,5.430080397807975,279.7921162251584,WA13,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,PLW,14.692469321129732,2.5465650723577364,1771.9421033205829,1789.1811377140702,320.0,5.59119105535647,234.8014833391174,WA12,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,UPG,14.692469321129732,2.5275455685281774,949.2041554216191,966.4241703112772,320.0,3.0200755322227413,0.0,WA6,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,UPG,14.692469321129732,2.5275455685281774,1355.8102593510037,1373.0302742406616,320.0,4.2907196070020674,218.03213719755232,WA12,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,UPG,14.692469321129732,2.5275455685281774,1370.8597208760787,1388.0797357657364,320.0,4.337749174267926,218.03213719755232,WA11,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,UPG,14.692469321129732,2.5275455685281774,1450.9968231921928,1468.2168380818505,320.0,4.588177619005783,234.8014833391174,WA10,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MOH,UPG,14.692469321129732,2.5275455685281774,1466.0462847172676,1483.2662996069255,320.0,4.635207186271642,234.8014833391174,WA9,WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CEB,0.29186213272366457,0.7583735583479795,221.63378315437058,222.68401884544215,556.0,0.4005108252615866,0.0,RP9,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CEB,0.29186213272366457,0.7583735583479795,227.02301451452487,228.07325020559654,556.0,0.41020368742013763,20.803904712347276,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CEB,0.29186213272366457,0.7583735583479795,229.5554336679915,230.60566935906317,556.0,0.41475839812781146,13.419185533736156,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CEB,0.29186213272366457,0.7583735583479795,235.73125311302346,236.78148880409512,556.0,0.42586598705772505,25.621797469243834,RP10,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CEB,0.29186213272366457,0.7583735583479795,267.95508170099515,269.0053173920668,556.0,0.48382251329508413,32.894795521994965,RP11,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CRK,0.29186213272366457,0.07445308858191373,921.3512654904581,921.7175807117637,544.0,1.694333788073095,0.0,RP24,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CRK,0.29186213272366457,0.07445308858191373,926.7404968506125,927.1068120719182,544.0,1.7042404633674966,20.803904712347276,RP25,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CRK,0.29186213272366457,0.07445308858191373,929.2729160040791,929.6392312253847,544.0,1.7088956456348985,13.419185533736156,RP25,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CRK,0.29186213272366457,0.07445308858191373,935.4487354491112,935.8150506704168,544.0,1.7202482549088545,25.621797469243834,RP25,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,CRK,0.29186213272366457,0.07445308858191373,967.6725640370828,968.0388792583885,544.0,1.7794832339308613,32.894795521994965,RP26,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,MNL,0.29186213272366457,0.12308657112967342,999.5674795899461,999.9824282937994,556.0,1.7985295472910061,0.0,RP25,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,MNL,0.29186213272366457,0.12308657112967342,1004.9567109501005,1005.3716596539538,556.0,1.8082224094495571,20.803904712347276,RP26,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,MNL,0.29186213272366457,0.12308657112967342,1007.489130103567,1007.9040788074203,556.0,1.8127771201572307,13.419185533736156,RP26,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,MNL,0.29186213272366457,0.12308657112967342,1013.6649495485991,1014.0798982524524,556.0,1.8238847090871446,25.621797469243834,RP26,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MPH,MNL,0.29186213272366457,0.12308657112967342,1045.8887781365709,1046.3037268404241,556.0,1.8818412353245038,32.894795521994965,RP27,RP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,HND,13.224405409312475,31.78656978960138,631.7175065345801,676.7284817334939,511.0,1.324321882061632,0.0,RJ14,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,HND,13.224405409312475,31.78656978960138,633.8543705132287,678.8653457121426,511.0,1.3285036119611402,49.35433462547207,RJ15,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,HND,33.408681430101524,31.78656978960138,631.3743563822788,696.5696076019818,511.0,1.3631499170293186,20.51627065132366,RJ15,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,HND,33.408681430101524,31.78656978960138,633.5112203609275,698.7064715806305,511.0,1.3673316469288268,49.35433462547207,RJ16,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,HND,33.408681430101524,31.78656978960138,860.5168326983058,925.7120839180088,511.0,1.8115696358473754,45.98045962864453,RJ23,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,OKD,13.224405409312475,32.64073774850426,133.46703924357837,179.3321824013951,310.0,0.5784909109722423,0.0,RJ6,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,OKD,33.408681430101524,32.64073774850426,133.12388909127708,199.17330826988288,310.0,0.6424945428060738,20.51627065132366,RJ7,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,OKD,33.408681430101524,32.64073774850426,362.26636540730414,428.31578458590997,310.0,1.3816638212448709,82.93868624986118,RJ15,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MSJ,OKD,33.408681430101524,32.64073774850426,542.1171777352666,608.1665969138725,310.0,1.9618277319802337,172.5546592049195,RJ20,RJ,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,BBN,13.440369987989161,32.222812159322245,302.32438003470065,347.9875621820121,210.0,1.6570836294381528,0.0,WB5-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,BBN,13.440369987989161,32.222812159322245,395.37946934882154,441.04265149613303,210.0,2.100203102362538,64.37195972096208,WB6-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,BBN,13.440369987989161,32.222812159322245,406.491254180331,452.15443632764243,210.0,2.153116363464964,64.37195972096208,WB8-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,BBN,13.440369987989161,32.222812159322245,444.5756865837369,490.2388687310484,210.0,2.334470803481183,64.37195972096208,WB8-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,BBN,13.440369987989161,32.222812159322245,444.6676683275043,490.33085047481575,210.0,2.334908811784837,13.420472434676558,WB6-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,MYY,13.440369987989161,1.1969101664630157,141.1143114967214,155.75159165117356,210.0,0.7416742459579693,0.0,WB3,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,MYY,13.440369987989161,1.1969101664630157,182.57078263312437,197.20806278757652,210.0,0.939086013274174,23.1690339745503,WB5,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,MYY,13.440369987989161,1.1969101664630157,563.7943214451827,578.431601599635,210.0,2.7544361980935,199.31938129850275,WB9,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,MYY,13.440369987989161,1.1969101664630157,569.639067009475,584.2763471639271,210.0,2.782268319828224,199.31938129850275,WB11,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,MYY,13.440369987989161,1.1969101664630157,633.6636812903822,648.3009614448343,210.0,3.087147435451592,151.30947617466805,WB9,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,ODN,13.440369987989161,18.133458522467453,200.20273004752195,231.77655855797852,0.0,inf,0.0,WB5,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,ODN,13.440369987989161,18.133458522467453,241.65920118392495,273.2330296943815,0.0,inf,23.1690339745503,WB7,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,ODN,13.440369987989161,18.133458522467453,301.1196671986542,332.69349570911083,0.0,inf,64.54084104054793,WB6,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,ODN,13.440369987989161,18.133458522467453,342.5761383350572,374.1499668455138,0.0,inf,64.54084104054793,WB8,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MUR,ODN,13.440369987989161,18.133458522467453,594.7385822874852,626.3124107979419,0.0,inf,199.31938129850275,WB11,WB,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MYT,PBU,0.4938574258373584,0.2967838496037182,133.99256484878646,134.78320612422752,0.0,inf,0.0,VY2,VY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MYY,BBN,1.1969101664630157,32.222812159322245,303.5533568307829,336.9730791565682,210.0,1.6046337102693724,0.0,WB4-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MYY,BBN,1.1969101664630157,32.222812159322245,306.93577483235117,340.3554971581365,210.0,1.6207404626577928,38.30621116795484,WB4-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MYY,BBN,1.1969101664630157,32.222812159322245,626.1173102589522,659.5370325847375,210.0,3.1406525361177975,159.35362216254856,WB8-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
MYY,BBN,1.1969101664630157,32.222812159322245,726.9421896069556,760.3619119327407,210.0,3.620771009203527,199.31938129850275,WB10-WA1,WB-WA,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
